latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-42.120884,-71.568283,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,360.33,237.52,D,0
-42.125248,-71.572502,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,355.18,86.4,D,0
-42.124374,-71.567551,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,373.99,201.12,D,0
-42.129562,-71.576408,355.48,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,311.2,86.4,D,0
-42.128727,-71.571701,354.74,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,312.96,86.4,D,0
-42.204762,-71.527969,342.43,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,290.57,8.69,D,0
-42.201321,-71.528999,354.82,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,294.15,90.12,D,0
-42.20224,-71.534164,353.57,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,294.3,90.12,D,0
-42.203167,-71.539391,335.42,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,292.34,70.06,D,0
-42.200706,-71.545914,355.01,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,298.24,70.06,D,0
-42.197884,-71.530029,298.82,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,320.13,90.12,D,0
-42.198799,-71.535194,304.61,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,317.72,90.12,D,0
-42.195366,-71.53624,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,350.26,126.11,D,0
-42.196327,-71.541641,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,342.89,319.66,D,0
-42.197311,-71.547165,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,362.51,319.66,D,0
-42.19445,-71.531113,286.96,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,320.97,126.11,D,0
-42.192909,-71.542778,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,355.6,319.66,D,0
-42.116566,-71.564323,353.85,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,293.66,237.52,D,0
-42.115696,-71.55941,342.55,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,290.9,12.71,D,0
-42.114811,-71.554428,335.32,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,289.73,12.71,D,0
-42.119141,-71.558426,354.29,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,295,12.71,D,0
-42.120007,-71.563324,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,329.1,237.52,D,0
-42.123505,-71.562637,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,333.87,201.12,D,0
-42.122627,-71.557686,338.54,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,297.57,7.38,D,0
-42.127869,-71.546448,336.06,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,284.14,3.14,D,0
-42.126923,-71.541084,338.32,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,283.13,3.14,D,0
-42.131283,-71.54528,341.98,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,279.24,3.14,D,0
-42.138062,-71.542625,340.84,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,276.83,5.81,D,0
-42.143276,-71.551674,341.86,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,282.29,8.28,D,0
-42.140518,-71.535995,340.08,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,275.64,4.61,D,0
-42.145744,-71.54512,346.03,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,288.31,8.28,D,0
-42.144821,-71.539856,341.31,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,285.52,4.61,D,0
-42.143913,-71.534683,342.21,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,276.5,4.61,D,0
-42.143215,-71.548378,343.33,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,286.87,8.9,D,0
-42.141331,-71.537941,342.85,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,278.59,7.57,D,0
-42.146599,-71.547058,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,283.22,8.9,D,0
-42.144714,-71.536606,347.61,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,278.1,7.57,D,0
-42.14999,-71.545792,355.63,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,289.03,37.39,D,0
-42.150925,-71.550995,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,297.55,37.39,D,0
-42.154324,-71.549751,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,289.94,37.39,D,0
-42.153381,-71.544533,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,330.04,37.39,D,0
-42.159611,-71.559059,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,286.01,13.49,D,0
-42.158669,-71.553802,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,286.89,13.49,D,0
-42.164001,-71.563309,341.91,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,279.18,5.89,D,0
-42.163033,-71.557938,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,297.45,13.49,D,0
-42.162079,-71.552612,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,305.55,13.49,D,0
-42.166458,-71.556839,355.39,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,292.65,12.03,D,3
-42.165493,-71.551468,355.63,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,306.01,12.03,D,3
-42.168888,-71.550209,351.18,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,292.38,12.03,D,3
-42.173294,-71.554581,356.16,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,284.53,31.58,D,3
-42.171364,-71.543823,349.11,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,294.71,70.23,D,3
-42.172306,-71.549095,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,297.97,31.58,D,3
-42.178745,-71.564774,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,293.86,18.2,D,0
-42.177727,-71.559097,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,299.8,18.2,D,0
-42.176727,-71.553528,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,303.91,31.58,D,3
-42.178234,-71.541725,353.06,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,311.26,33.36,D,3
-42.18116,-71.558052,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,308.36,137.62,D,0
-42.18166,-71.540627,353.53,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,310.18,33.36,D,3
-42.180737,-71.535446,351.62,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,288.79,33.36,D,3
-42.183262,-71.529289,355.16,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,288.92,39.79,D,3
-42.182362,-71.524254,342.04,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,287.04,39.79,D,3
-42.188038,-71.556038,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,339.68,191.53,D,0
-42.188507,-71.538406,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,331.65,312,D,3
-42.185791,-71.523155,348.2,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,287.72,39.79,D,3
-42.191936,-71.537308,367,0.42,0.37,2015-03-28,1854,N,VIIRS,l,1,325.91,126.11,D,0
-42.193909,-71.548363,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,351.59,319.66,D,0
-42.200596,-71.552765,306.74,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.74,2.83,N,0
-42.211967,-71.555061,318.41,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,281.91,5.79,N,0
-42.209915,-71.561577,334.91,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,284.79,10.17,N,0
-42.212593,-71.557762,329.84,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,283.32,5.6,N,0
-42.211578,-71.56105,336.47,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,283.05,5.6,N,0
-42.208782,-71.548218,304.95,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,282.06,3.32,N,0
-42.207664,-71.551826,310.97,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,284.09,3.32,N,0
-42.21093,-71.558365,345.09,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.96,5.79,N,0
-42.199547,-71.556152,315.62,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.21,2.83,N,0
-42.206623,-71.555191,321.9,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,288.13,5.6,N,0
-42.20562,-71.558411,336.43,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,290.49,5.6,N,0
-42.204632,-71.561607,336.03,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,287.36,13.38,N,0
-42.19849,-71.559555,324.66,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.96,7.07,N,0
-42.199444,-71.534622,304.41,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,283.53,2.51,N,0
-42.197983,-71.539352,301.85,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.18,2.51,N,0
-42.193287,-71.554497,306.07,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.75,2.83,N,0
-42.181568,-71.548592,301.69,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.29,5.56,N,3
-42.148724,-71.545128,311.72,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.79,21.51,N,0
-42.147324,-71.549599,308.91,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.39,21.51,N,0
-42.145912,-71.554131,304.66,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.75,3.29,N,0
-42.150089,-71.540718,334.91,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.54,36.19,N,3
-42.144421,-71.53714,332.3,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,300.33,36.19,N,3
-42.143105,-71.541359,349.59,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,286.84,21.51,N,0
-42.145374,-71.537483,321.31,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,295.29,47.72,N,0
-42.144051,-71.541809,367,0.5,0.66,2015-03-29,0442,N,VIIRS,h,1,289.43,47.72,N,0
-42.202774,-71.545738,299.23,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,284.44,3.15,N,0
-42.201668,-71.549309,302.87,0.5,0.66,2015-03-29,0442,N,VIIRS,n,1,285.42,3.15,N,0
-42.214771,-71.529137,306.27,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,286.12,3.02,N,0
-42.14603,-71.544975,320.96,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,286.02,3.67,N,0
-42.146629,-71.53698,329.18,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,286.41,4.56,N,3
-42.143929,-71.573196,296.4,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,280.98,1.57,N,0
-42.144875,-71.560455,296.5,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,282.72,3.1,N,0
-42.150208,-71.552757,300.33,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,283.57,3.67,N,0
-42.154385,-71.560539,296.7,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,282.46,2.03,N,0
-42.147064,-71.544266,329.29,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,287.57,5.07,N,3
-42.147606,-71.536331,320.57,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,285.71,5.07,N,3
-42.146538,-71.552055,298.18,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,284.09,4.16,N,0
-42.195236,-71.535889,303.3,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,281.85,4,N,0
-42.195732,-71.528915,314.41,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,287.41,4,N,0
-42.196205,-71.522179,310.21,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,287.72,4.16,N,3
-42.20509,-71.531258,301.27,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,285.78,2.38,N,0
-42.209244,-71.539787,305.42,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,284.94,2.38,N,0
-42.209713,-71.533257,310.03,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,286.65,2.38,N,0
-42.224716,-71.523315,309.03,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,280.16,2.57,N,0
-42.224022,-71.532959,304.75,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,282.6,2.92,N,0
-42.224377,-71.528046,321.77,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,284.51,2.92,N,0
-42.219395,-71.53109,312.22,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,287.36,3.02,N,0
-42.218605,-71.542023,302.39,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,284.34,3.27,N,0
-42.219013,-71.536354,327.37,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,288.53,3.27,N,0
-42.214352,-71.534973,318.97,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,288.01,3.27,N,0
-42.213921,-71.540962,311.96,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,287.33,3.27,N,0
-42.210629,-71.520462,301.71,0.53,0.5,2015-03-29,0618,N,VIIRS,n,1,285.04,4.32,N,3
-42.16983,-71.597137,340.74,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,305.54,18.14,D,3
-42.169125,-71.591888,339.38,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,294.65,11.86,D,0
-42.173183,-71.595924,327.57,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,292.9,3.37,D,0
-42.171772,-71.585434,328.62,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,290.88,13.07,D,0
-42.172474,-71.590645,367,0.4,0.37,2015-03-29,1836,N,VIIRS,h,1,290.9,13.07,D,0
-42.175827,-71.58947,346.19,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,290.6,13.07,D,0
-42.175133,-71.584312,355.67,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,297.7,13.07,D,0
-42.192963,-71.560181,335.78,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,288.85,6.7,D,0
-42.214966,-71.548042,339.99,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,285.84,6.25,D,0
-42.213451,-71.555733,344.55,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,293.08,11.86,D,0
-42.145592,-71.547546,334.26,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,290.45,4.14,D,0
-42.163132,-71.599617,348.27,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,299.35,6.88,D,3
-42.195744,-71.554749,332.36,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,294.69,12.31,D,0
-42.196354,-71.559273,367,0.4,0.37,2015-03-29,1836,N,VIIRS,l,1,326.16,34.72,D,0
-42.166473,-71.598335,344.78,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,302.76,18.14,D,3
-42.165775,-71.593124,325.07,0.4,0.37,2015-03-29,1836,N,VIIRS,l,1,298.59,11.86,D,0
-42.192348,-71.555618,344.54,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,297.13,22.63,D,3
-42.214054,-71.560257,330.57,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,292.04,11.86,D,0
-42.210632,-71.560928,344.29,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,296.31,11.86,D,0
-42.211235,-71.565445,332.88,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,294.3,6.82,D,0
-42.207203,-71.561584,338.97,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,294.08,7.43,D,0
-42.331741,-71.59127,344.01,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,287.37,6.53,D,0
-42.332367,-71.595963,367,0.4,0.37,2015-03-29,1836,N,VIIRS,h,1,293.57,6.53,D,0
-42.335754,-71.594917,334.63,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,290.82,6.53,D,0
-42.213402,-71.562431,343.14,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,292.55,9.76,D,0
-42.212791,-71.557915,343.07,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,291.26,9.76,D,0
-42.216206,-71.557205,344.57,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,286.34,9.76,D,0
-42.215588,-71.55265,345.64,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,281.18,6.25,D,0
-42.19976,-71.55851,342.21,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,298.3,34.72,D,0
-42.200371,-71.563049,329.11,0.4,0.37,2015-03-29,1836,N,VIIRS,n,1,289.06,34.72,D,0
-42.851597,-71.647438,316.84,0.77,0.78,2015-03-30,0424,N,VIIRS,n,1,276.05,4.24,N,3
-42.843128,-71.647888,312.62,0.77,0.78,2015-03-30,0424,N,VIIRS,n,1,279.32,4.24,N,3
-42.852581,-71.645256,296.67,0.77,0.78,2015-03-30,0424,N,VIIRS,n,1,276.13,2.55,N,3
-42.844193,-71.645584,301.74,0.77,0.78,2015-03-30,0424,N,VIIRS,n,1,279.34,2.55,N,3
-42.842087,-71.651421,303.54,0.78,0.78,2015-03-30,0424,N,VIIRS,n,1,278.27,2.55,N,3
-42.223171,-71.544266,306.93,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,279.22,1.06,N,0
-42.84911,-71.648613,333.58,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,283.21,15.5,N,0
-42.845455,-71.647049,301.42,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,280.14,1.73,N,3
-42.19482,-71.558891,300.99,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,281.44,1.13,N,0
-42.17651,-71.586212,337.88,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,286.74,5.38,N,0
-42.22377,-71.539009,301.23,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,279.43,1.06,N,0
-42.225502,-71.523766,304.99,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,277.15,0.84,N,0
-42.222477,-71.550346,311.59,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,278.8,1.91,N,0
-42.163269,-71.60202,302.22,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,284.63,1.68,N,3
-42.220085,-71.537834,298.52,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,281.84,1.06,N,0
-42.219467,-71.543274,298.6,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,280.37,1.06,N,0
-42.218773,-71.549385,311.13,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,282.44,1.91,N,0
-42.198509,-71.559959,299.57,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,280.39,1.13,N,0
-42.163143,-71.601738,299.62,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,284.44,1.94,N,3
-42.131752,-71.543633,308.63,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,278.55,0.93,N,0
-42.128029,-71.54287,295.83,0.48,0.4,2015-03-30,0600,N,VIIRS,n,1,278.48,0.93,N,0
-42.846592,-71.651154,343.89,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,296.7,9.92,D,3
-42.846943,-71.655067,338.47,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,288.01,4.15,D,3
-42.233253,-71.540634,328.93,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,285.07,12.25,D,0
-42.19326,-71.556625,342.69,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,292.21,5,D,0
-42.193611,-71.56044,340.34,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,291.38,6.7,D,0
-42.193981,-71.564445,334.62,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,290.35,6.7,D,0
-42.19503,-71.561348,367,0.39,0.44,2015-03-30,1818,N,VIIRS,h,1,295.57,11.33,D,0
-42.195412,-71.565369,326.72,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,289,2.47,D,0
-42.842503,-71.652351,335.24,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,292.8,31.52,D,3
-42.190632,-71.558632,355.78,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,292.52,10.72,D,0
-42.176857,-71.588364,348.69,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,297.05,14.85,D,0
-42.172928,-71.590683,342.22,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,303.98,14.85,D,0
-42.842152,-71.64843,344.86,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,297.55,31.52,D,3
-42.173538,-71.597092,329.03,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,293.64,14.85,D,0
-42.33617,-71.59877,355.49,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,304.92,12.56,D,0
-42.331787,-71.596382,367,0.39,0.44,2015-03-30,1818,N,VIIRS,h,1,306.55,17.02,D,0
-42.332165,-71.600494,367,0.39,0.44,2015-03-30,1818,N,VIIRS,h,1,296.6,17.02,D,0
-42.331402,-71.592155,356.61,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,296.69,13.34,D,0
-42.845894,-71.643272,329.07,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,292.14,3.1,D,3
-42.840878,-71.65094,355.07,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,286.83,21.76,D,3
-42.844967,-71.649818,352.51,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,308.57,21.76,D,3
-42.214836,-71.565773,331.75,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,289.4,2.61,D,0
-42.221619,-71.549416,326.73,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,290.07,6.27,D,0
-42.220715,-71.539589,340.64,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,289.97,9.34,D,0
-42.220215,-71.534103,349.54,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,299.41,14.38,D,0
-42.222,-71.553551,367,0.39,0.44,2015-03-30,1818,N,VIIRS,h,1,293.11,6.27,D,0
-42.225685,-71.548515,334.57,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,285.99,11.13,D,0
-42.22522,-71.54348,335.36,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,302.99,205.52,D,0
-42.224171,-71.532066,353.07,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,312.33,135.24,D,0
-42.224689,-71.537743,367,0.39,0.44,2015-03-30,1818,N,VIIRS,h,1,336.76,205.52,D,0
-42.228657,-71.535744,367,0.39,0.44,2015-03-30,1818,N,VIIRS,l,1,330.37,205.52,D,0
-42.229736,-71.547462,338.98,0.39,0.44,2015-03-30,1818,N,VIIRS,n,1,288.96,11.13,D,0
-42.844604,-71.645882,338.88,0.4,0.44,2015-03-30,1818,N,VIIRS,n,1,295.59,21.76,D,3
-42.845314,-71.65361,367,0.4,0.44,2015-03-30,1818,N,VIIRS,h,1,296.08,15.7,D,3
-42.17141,-71.590004,341.84,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,291.94,15.94,D,0
-42.1665,-71.598228,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,295.09,15.86,D,0
-42.173176,-71.595268,338.21,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,288.97,15.86,D,0
-42.175358,-71.578903,325.96,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,281.59,13.7,D,0
-42.177769,-71.586082,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,290.77,19.66,D,0
-42.167179,-71.602188,337.2,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,290.24,9.87,D,3
-42.165173,-71.596321,355.69,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,294.19,9.87,D,3
-42.173759,-71.5989,327.98,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,288.29,6.01,D,0
-42.171913,-71.593491,337.77,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,289.45,14.82,D,0
-42.178516,-71.590248,345.17,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,289.9,14.82,D,0
-42.176453,-71.584206,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,292.12,35.45,D,0
-42.223331,-71.540779,367,0.66,0.73,2015-03-30,2000,N,VIIRS,l,1,292.21,40.79,D,0
-42.2257,-71.547775,340.49,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,285.7,18.75,D,0
-42.219112,-71.528351,347.71,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,296.57,32.94,D,0
-42.221214,-71.534554,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,304.22,40.79,D,0
-42.227394,-71.530067,367,0.66,0.73,2015-03-30,2000,N,VIIRS,l,1,306.34,88.76,D,0
-42.232796,-71.545982,344.68,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,297.42,184.89,D,0
-42.225601,-71.524773,352.24,0.67,0.73,2015-03-30,2000,N,VIIRS,n,1,295.33,88.76,D,0
-42.231056,-71.540855,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,369.56,271.26,D,0
-42.229355,-71.535843,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,348.82,271.26,D,0
-42.234882,-71.529419,367,0.66,0.73,2015-03-30,2000,N,VIIRS,l,1,286.27,88.76,D,0
-42.233315,-71.524803,367,0.67,0.73,2015-03-30,2000,N,VIIRS,l,1,290.53,88.76,D,0
-42.236458,-71.534081,354.01,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,288.14,271.26,D,0
-42.238014,-71.538673,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,291.37,271.26,D,0
-42.235493,-71.531433,367,0.66,0.73,2015-03-30,2000,N,VIIRS,l,1,286.89,38.07,D,0
-42.238667,-71.54068,335.97,0.66,0.73,2015-03-30,2000,N,VIIRS,n,1,286.31,19.75,D,0
-42.237087,-71.536072,367,0.66,0.73,2015-03-30,2000,N,VIIRS,h,1,295.41,38.07,D,0
-42.192505,-71.563057,301.33,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,271.66,1.2,N,0
-42.846878,-71.654251,303.11,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,272.03,1.39,N,3
-42.850193,-71.655228,316.66,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,271.43,1.39,N,3
-42.853508,-71.656204,297.26,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,269.6,0.76,N,0
-42.233364,-71.545387,309.25,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,277.5,1.6,N,0
-42.22121,-71.556541,320.53,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,273.92,1.03,N,0
-42.218632,-71.550957,299.37,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,269.03,1.03,N,0
-42.217888,-71.555595,299.96,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,273.8,1.03,N,0
-42.196548,-71.559334,296.03,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,273.9,1.11,N,0
-42.193226,-71.558388,313.68,0.38,0.36,2015-03-31,0542,N,VIIRS,n,1,276.39,1.23,N,0
-42.267014,-71.337578,327.75,0.39,0.59,2015-05-13,1754,N,VIIRS,n,1,280.83,0.14,D,0
-42.754646,-71.38839,329.93,0.57,0.52,2015-09-13,1924,N,VIIRS,n,1,288.74,3.75,D,0
